secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-115/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-15T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Hannah Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-116/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-18T10:00:00Z","2026-06-13T10:00:00Z","Manual YubiKey Escrow Procedure","Chloe Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-117/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-02T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Lin","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-05"
"kv/prod/service-118/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-15T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel O'Connor","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-119/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-04T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Kovacs","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-120/credentials","TLS Private Key","microservice-runtime-v1",90,"2026-05-17T10:00:00Z","2026-06-20T10:00:00Z","Manual YubiKey Escrow Procedure","Ananya Johnson","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-121/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-20T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Viktor Patel","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-122/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-02T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Lin","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-123/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-21T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Bhat","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-124/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-28T10:00:00Z","2026-06-05T10:00:00Z","Manual YubiKey Escrow Procedure","Carlos Santos","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-125/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-18T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Smith","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-126/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-16T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Voss","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-05"
"kv/prod/service-127/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-08T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Wong","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-128/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-28T10:00:00Z","2026-06-02T10:00:00Z","Manual YubiKey Escrow Procedure","Elena O'Connor","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-129/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-24T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Fatima Thorne","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-130/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-02T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Kovacs","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-131/credentials","TLS Private Key","microservice-runtime-v2",90,"2026-05-05T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Chen","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-132/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-12T10:00:00Z","2026-06-20T10:00:00Z","Manual YubiKey Escrow Procedure","Olivia Hale","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-133/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-16T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Nguyen","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-134/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-22T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Silva","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-135/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-26T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Mara Mueller","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-05"
"kv/prod/service-136/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-16T10:00:00Z","2026-06-17T10:00:00Z","Manual YubiKey Escrow Procedure","Mina Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-137/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-27T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Viktor O'Connor","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-138/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-24T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Kaito Moreau","COMPLIANT_ROTATED","VAULT-PROD-05"
"kv/prod/service-139/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-05T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Fatima Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-05"
