secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-115/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-09T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Kim","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-116/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-08T10:00:00Z","2026-06-28T10:00:00Z","Manual YubiKey Escrow Procedure","Raj Garcia","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-117/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-13T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Vance","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-118/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-20T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Watanabe","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-119/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-08T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Ivanov","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-120/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-22T10:00:00Z","2026-06-08T10:00:00Z","Manual YubiKey Escrow Procedure","Yuki O'Connor","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-121/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-01T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Novak","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-122/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-15T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-123/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-19T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Mina Vance","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-124/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-01T10:00:00Z","2026-06-03T10:00:00Z","Manual YubiKey Escrow Procedure","Priya Thorne","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-125/credentials","SSH CA Signing Key","microservice-runtime-v6",90,"2026-05-12T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Kaito Chen","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-126/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-25T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Aisha Zhao","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-127/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-16T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Ivanov","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-128/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-03T10:00:00Z","2026-06-23T10:00:00Z","Manual YubiKey Escrow Procedure","Matteo Lin","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-129/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-27T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Zhao","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-130/credentials","SSH CA Signing Key","microservice-runtime-v1",90,"2026-05-01T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Kim","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-131/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-05T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Nguyen","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-132/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-16T10:00:00Z","2026-06-08T10:00:00Z","Manual YubiKey Escrow Procedure","Hannah Patel","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-133/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-01T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Joshi","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-134/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-05T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Tanaka","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-135/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-13T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Santos","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-136/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-18T10:00:00Z","2026-06-23T10:00:00Z","Manual YubiKey Escrow Procedure","Chen Dubois","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-137/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-23T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Sarah Novak","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-138/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-12T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-139/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-07T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Aisha Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-07"
