secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-115/credentials","SSH CA Signing Key","microservice-runtime-v6",90,"2026-05-06T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Johnson","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-116/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-19T10:00:00Z","2026-06-22T10:00:00Z","Manual YubiKey Escrow Procedure","Carlos Dubois","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-117/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-05T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Mueller","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-118/credentials","AWS IAM Credentials","microservice-runtime-v9",30,"2026-05-03T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Ivanov","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-119/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-03T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Watanabe","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-120/credentials","SSH CA Signing Key","microservice-runtime-v1",90,"2026-05-23T10:00:00Z","2026-06-15T10:00:00Z","Manual YubiKey Escrow Procedure","Mara O'Connor","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-121/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-24T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Ivanov","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-122/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-26T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Hale","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-123/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-22T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Zoe Ivanov","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-124/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-11T10:00:00Z","2026-06-28T10:00:00Z","Manual YubiKey Escrow Procedure","Dmitri Santos","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-125/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-17T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Fatima Vance","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-126/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-27T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Mueller","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-127/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-15T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Takahashi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-128/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-03T10:00:00Z","2026-06-01T10:00:00Z","Manual YubiKey Escrow Procedure","Lars Zhao","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-129/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-03T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-130/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-27T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-131/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-01T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Garcia","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-132/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-27T10:00:00Z","2026-06-25T10:00:00Z","Manual YubiKey Escrow Procedure","Sarah Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-133/credentials","AWS IAM Credentials","microservice-runtime-v4",30,"2026-05-25T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Nguyen","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-134/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-25T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Takahashi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-135/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-03T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Kim","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-136/credentials","SSH CA Signing Key","microservice-runtime-v7",90,"2026-05-01T10:00:00Z","2026-06-03T10:00:00Z","Manual YubiKey Escrow Procedure","Viktor Nair","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-137/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-08T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Lin","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-138/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-15T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Tanaka","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-139/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-05T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Soren Hale","COMPLIANT_ROTATED","VAULT-PROD-02"
