secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-115/credentials","SSH CA Signing Key","microservice-runtime-v6",90,"2026-05-13T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Zoe Zhao","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-116/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-19T10:00:00Z","2026-06-06T10:00:00Z","Manual YubiKey Escrow Procedure","Carlos Johnson","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-117/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-25T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Johnson","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-118/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-05T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Novak","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-119/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-27T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Hale","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-120/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-09T10:00:00Z","2026-06-05T10:00:00Z","Manual YubiKey Escrow Procedure","Raj Novak","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-121/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-07T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Thorne","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-122/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-05T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Chen","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-123/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-27T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Voss","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-124/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-01T10:00:00Z","2026-06-20T10:00:00Z","Manual YubiKey Escrow Procedure","Ava Vance","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-125/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-03T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Santos","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-126/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-04T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Mina Mueller","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-127/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-18T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya O'Connor","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-128/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-21T10:00:00Z","2026-06-09T10:00:00Z","Manual YubiKey Escrow Procedure","Elena Joshi","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-129/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-27T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Garcia","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-130/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-25T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Joshi","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-131/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-12T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Tanaka","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-132/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-08T10:00:00Z","2026-06-05T10:00:00Z","Manual YubiKey Escrow Procedure","Sophia Ivanov","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-133/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-27T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Hale","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-134/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-04T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Moreau","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-135/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-10T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Chen","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-136/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-11T10:00:00Z","2026-06-22T10:00:00Z","Manual YubiKey Escrow Procedure","Mina Ivanov","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-137/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-11T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Mina Nguyen","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-138/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-27T10:00:00Z","2026-06-22T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Bhat","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-139/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-27T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Mara Smith","COMPLIANT_ROTATED","VAULT-PROD-08"
