secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-116/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-10T10:00:00Z","2026-06-16T10:00:00Z","Manual YubiKey Escrow Procedure","Chen Voss","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-117/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-07T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya Dubois","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-04"
"kv/prod/service-118/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-19T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Moreau","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-119/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-13T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Mina O'Connor","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-120/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-03T10:00:00Z","2026-06-26T10:00:00Z","Manual YubiKey Escrow Procedure","Chen Johnson","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-121/credentials","TLS Private Key","microservice-runtime-v2",90,"2026-05-14T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Sarah Moreau","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-122/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-02T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Chloe Mueller","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-123/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-27T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Fatima Zhao","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-124/credentials","AWS IAM Credentials","microservice-runtime-v5",30,"2026-05-25T10:00:00Z","2026-06-24T10:00:00Z","Manual YubiKey Escrow Procedure","Hannah Novak","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-125/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-04T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Soren Patel","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-126/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-28T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya Kim","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-04"
"kv/prod/service-127/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-05T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Viktor Santos","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-128/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-08T10:00:00Z","2026-06-02T10:00:00Z","Manual YubiKey Escrow Procedure","Elena Patel","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-129/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-09T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Marcus Thorne","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-130/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-16T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-131/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-14T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Smith","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-132/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-26T10:00:00Z","2026-06-10T10:00:00Z","Manual YubiKey Escrow Procedure","Olivia Vance","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-133/credentials","AWS IAM Credentials","microservice-runtime-v4",30,"2026-05-11T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Sarah Garcia","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-134/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-24T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Silva","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-135/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-19T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Nair","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-04"
"kv/prod/service-136/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-07T10:00:00Z","2026-06-28T10:00:00Z","Manual YubiKey Escrow Procedure","Isla Bhat","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-137/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-04T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Hale","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-138/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-21T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Novak","COMPLIANT_ROTATED","VAULT-PROD-04"
"kv/prod/service-139/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-17T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Nguyen","COMPLIANT_ROTATED","VAULT-PROD-04"
