secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-115/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-19T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Silva","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-116/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-07T10:00:00Z","2026-06-27T10:00:00Z","Manual YubiKey Escrow Procedure","Carlos Wong","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-117/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-01T10:00:00Z","2026-06-22T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Santos","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-118/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-24T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Santos","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-119/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-07T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Lars Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-120/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-22T10:00:00Z","2026-06-22T10:00:00Z","Manual YubiKey Escrow Procedure","Mina Kovacs","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-121/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-02T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya Garcia","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-122/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-21T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Dubois","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-123/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-24T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Marcus Zhao","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-124/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-18T10:00:00Z","2026-06-01T10:00:00Z","Manual YubiKey Escrow Procedure","Zoe Dubois","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-125/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-12T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Viktor Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-126/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-13T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Kim","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-127/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-07T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Silva","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-128/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-13T10:00:00Z","2026-06-10T10:00:00Z","Manual YubiKey Escrow Procedure","Siddharth Nair","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-129/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-26T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Voss","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-130/credentials","TLS Private Key","microservice-runtime-v1",90,"2026-05-27T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Nair","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-131/credentials","TLS Private Key","microservice-runtime-v2",90,"2026-05-22T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Lin","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-132/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-05T10:00:00Z","2026-06-20T10:00:00Z","Manual YubiKey Escrow Procedure","Chloe Takahashi","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-133/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-14T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Tanaka","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-134/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-25T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Santos","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-135/credentials","SSH CA Signing Key","microservice-runtime-v6",90,"2026-05-01T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Lars Nair","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-136/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-08T10:00:00Z","2026-06-27T10:00:00Z","Manual YubiKey Escrow Procedure","Mara Nguyen","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-137/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-14T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Mara Takahashi","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-138/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-04T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Sarah Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-139/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-19T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Dubois","COMPLIANT_ROTATED","VAULT-PROD-06"
